,area,buildtime,room_num,hall_num,floor,dire,exemption of business tax,exemption of double tax,quality education,distance,loc
1389,106.22,2004,2.0,2.0,1.0,1.0,0.0,1.0,1.0,921,41.0
1390,136.0,2011,3.0,2.0,2.0,1.0,1.0,0.0,1.0,862,4.0
1391,127.8,2006,3.0,2.0,2.0,2.0,0.0,0.0,1.0,183,121.0
1392,333.4,2012,4.0,2.0,1.0,1.0,0.0,1.0,0.0,683,104.0
1393,145.81,2004,3.0,2.0,1.0,2.0,1.0,0.0,0.0,799,25.0
1394,77.5,2017,2.0,2.0,1.0,2.0,1.0,0.0,0.0,561,22.0
1395,51.0,1996,2.0,1.0,2.0,1.0,1.0,0.0,1.0,5000,9.0
1396,89.0,2009,3.0,2.0,1.0,2.0,1.0,0.0,1.0,5000,54.0
1397,73.2,1996,2.0,1.0,3.0,1.0,0.0,1.0,1.0,618,98.0
1398,51.0,1991,2.0,1.0,2.0,1.0,0.0,0.0,0.0,5000,76.0
1399,103.0,2013,3.0,2.0,3.0,2.0,0.0,1.0,0.0,447,23.0
1400,95.89,2000,2.0,2.0,1.0,1.0,0.0,1.0,0.0,443,31.0
1401,75.0,1996,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1141,12.0
1402,90.5,2015,2.0,2.0,2.0,2.0,1.0,0.0,1.0,884,96.0
1403,74.0,2006,2.0,2.0,3.0,2.0,0.0,0.0,0.0,918,59.0
1404,38.9,1995,1.0,1.0,2.0,1.0,0.0,1.0,0.0,373,27.0
1405,108.0,2014,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,5.0
1406,108.0,2001,2.0,2.0,2.0,1.0,0.0,1.0,1.0,265,34.0
1407,102.0,2006,2.0,2.0,3.0,2.0,0.0,0.0,0.0,541,37.0
1408,68.7,1996,2.0,1.0,1.0,2.0,0.0,1.0,0.0,724,75.0
1409,68.26,1994,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1000,128.0
1410,68.0,2000,2.0,1.0,2.0,1.0,0.0,1.0,1.0,939,73.0
1411,84.0,2008,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,39.0
1412,40.83,1994,1.0,1.0,2.0,1.0,0.0,1.0,0.0,788,120.0
1413,193.56,2006,3.0,2.0,2.0,1.0,0.0,1.0,1.0,439,13.0
1414,48.0,1992,2.0,1.0,2.0,2.0,0.0,1.0,0.0,526,71.0
1415,110.0,2016,3.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,61.0
1416,89.85,2011,2.0,2.0,3.0,2.0,0.0,1.0,1.0,926,132.0
1417,78.0,2015,2.0,2.0,2.0,1.0,0.0,0.0,0.0,5000,29.0
1418,86.5,2009,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1183,72.0
1419,95.0,2013,2.0,2.0,3.0,2.0,0.0,1.0,0.0,807,77.0
1420,75.0,2006,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
1421,95.0,2017,3.0,2.0,3.0,1.0,0.0,0.0,0.0,5000,68.0
1422,90.3,1998,3.0,2.0,1.0,1.0,0.0,1.0,0.0,5000,55.0
1423,114.4,2016,3.0,2.0,3.0,2.0,0.0,1.0,0.0,577,10.0
1424,39.4,1994,1.0,1.0,3.0,1.0,1.0,0.0,0.0,5000,94.0
1425,132.2,2012,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,65.0
1426,134.15,2004,3.0,2.0,3.0,1.0,0.0,1.0,1.0,750,113.0
1427,69.3,2005,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,45.0
1428,142.02,2002,4.0,2.0,1.0,1.0,0.0,1.0,0.0,868,78.0
1429,80.0,2002,2.0,2.0,2.0,1.0,1.0,0.0,0.0,588,103.0
1430,115.0,2014,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,61.0
1431,89.9,2008,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,20.0
1432,99.5,2013,3.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,81.0
1433,41.66,1999,1.0,1.0,3.0,2.0,0.0,1.0,0.0,914,24.0
1434,85.85,2006,2.0,2.0,3.0,2.0,1.0,0.0,1.0,538,33.0
1435,110.0,2010,2.0,2.0,3.0,2.0,1.0,0.0,1.0,5000,39.0
1436,50.9,1990,2.0,1.0,3.0,2.0,0.0,1.0,1.0,5000,35.0
1437,95.9,2006,3.0,2.0,2.0,2.0,0.0,1.0,1.0,918,54.0
1438,90.4,1998,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1094,96.0
1439,33.0,1984,1.0,1.0,2.0,1.0,0.0,1.0,1.0,394,104.0
1440,95.0,2005,3.0,1.0,1.0,2.0,0.0,1.0,1.0,975,31.0
1441,84.51,2005,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1158,26.0
1442,60.6,1989,2.0,1.0,3.0,8.0,0.0,1.0,1.0,584,41.0
1443,87.3,2010,2.0,2.0,2.0,2.0,0.0,1.0,1.0,546,49.0
1444,68.0,2002,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5000,71.0
1445,115.63,1997,3.0,2.0,1.0,1.0,0.0,1.0,1.0,467,78.0
1446,191.27,2011,4.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,128.0
1447,131.0,2000,3.0,2.0,3.0,2.0,0.0,0.0,1.0,353,143.0
1448,71.0,1999,2.0,1.0,1.0,2.0,0.0,0.0,0.0,5000,132.0
1449,210.0,2008,4.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,39.0
1450,51.0,1990,2.0,1.0,2.0,2.0,0.0,1.0,1.0,401,44.0
1451,100.0,2004,3.0,2.0,2.0,2.0,0.0,1.0,0.0,629,54.0
1452,103.0,2001,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1138,71.0
1453,99.69,1999,3.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,35.0
1454,74.7,2014,2.0,2.0,2.0,1.0,0.0,1.0,0.0,774,9.0
1455,44.35,1993,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1123,26.0
1456,87.17,2006,2.0,2.0,3.0,1.0,0.0,1.0,0.0,528,150.0
1457,93.23,2006,2.0,2.0,2.0,1.0,1.0,0.0,0.0,467,110.0
1458,124.9,2005,3.0,2.0,3.0,2.0,0.0,1.0,1.0,569,24.0
1459,95.14,2006,3.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,61.0
1460,70.0,1998,2.0,1.0,3.0,1.0,0.0,1.0,0.0,235,24.0
1461,186.56,2012,4.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,128.0
1462,110.0,2012,3.0,2.0,3.0,1.0,0.0,1.0,1.0,874,49.0
1463,106.0,2006,2.0,2.0,2.0,2.0,0.0,1.0,0.0,800,41.0
1464,92.0,2013,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,33.0
1465,176.0,2011,4.0,2.0,3.0,2.0,0.0,1.0,1.0,487,54.0
1466,71.0,2006,2.0,1.0,1.0,6.0,1.0,0.0,1.0,5000,29.0
1467,80.1,2009,2.0,2.0,1.0,1.0,1.0,0.0,1.0,653,52.0
1468,127.68,2000,3.0,2.0,3.0,2.0,0.0,1.0,0.0,459,113.0
1469,96.0,2014,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,36.0
1470,83.42,1996,2.0,1.0,3.0,1.0,0.0,0.0,0.0,831,112.0
1471,138.0,1998,3.0,2.0,3.0,5.0,0.0,1.0,1.0,694,93.0
1472,85.2,2008,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,61.0
1473,72.0,2010,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,33.0
1474,80.3,2006,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,57.0
1475,65.78,2011,2.0,1.0,2.0,1.0,0.0,1.0,1.0,653,37.0
1476,73.0,2006,2.0,1.0,2.0,2.0,1.0,0.0,1.0,5000,95.0
1477,93.0,2005,3.0,2.0,2.0,2.0,0.0,1.0,1.0,878,9.0
1478,59.0,2014,1.0,1.0,2.0,2.0,0.0,1.0,0.0,5000,33.0
1479,88.0,2015,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,61.0
1480,132.36,2003,3.0,2.0,1.0,2.0,0.0,1.0,0.0,642,80.0
1481,77.0,2014,2.0,1.0,1.0,2.0,0.0,1.0,0.0,5000,33.0
1482,68.52,2010,2.0,2.0,2.0,1.0,1.0,0.0,1.0,956,12.0
1483,62.07,1994,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1110,8.0
1484,75.5,2003,2.0,1.0,3.0,2.0,0.0,1.0,0.0,1049,33.0
1485,90.0,2015,2.0,2.0,1.0,2.0,0.0,0.0,1.0,5000,12.0
1486,281.0,2014,3.0,2.0,3.0,1.0,0.0,1.0,1.0,225,46.0
1487,253.78,2006,2.0,2.0,3.0,7.0,0.0,1.0,0.0,977,25.0
1488,310.91,2004,3.0,2.0,3.0,3.0,1.0,0.0,0.0,977,25.0
1489,91.29,2013,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,61.0
1490,94.05,2016,3.0,2.0,1.0,2.0,1.0,0.0,0.0,5000,57.0
1491,35.0,2000,2.0,2.0,2.0,1.0,0.0,1.0,0.0,822,149.0
1492,90.0,2008,2.0,2.0,2.0,1.0,0.0,1.0,1.0,791,101.0
1493,55.82,1990,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,34.0
1494,115.8,2014,4.0,2.0,2.0,1.0,0.0,1.0,1.0,1010,37.0
1495,77.0,2008,2.0,1.0,3.0,1.0,0.0,1.0,1.0,614,8.0
1496,83.0,2016,2.0,2.0,2.0,2.0,0.0,1.0,0.0,381,36.0
1497,448.0,2004,5.0,2.0,3.0,3.0,0.0,1.0,1.0,382,13.0
1498,285.75,2013,4.0,2.0,2.0,7.0,0.0,1.0,0.0,978,25.0
1499,303.15,2002,4.0,2.0,1.0,3.0,1.0,0.0,0.0,995,25.0
1500,90.52,2002,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1158,53.0
1501,104.0,2000,3.0,2.0,1.0,2.0,0.0,0.0,1.0,1032,127.0
1502,83.83,1998,2.0,1.0,3.0,2.0,0.0,1.0,1.0,5000,10.0
1503,56.4,2001,2.0,1.0,1.0,2.0,0.0,1.0,0.0,5000,49.0
1504,131.56,2004,3.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,5.0
1505,144.0,2015,3.0,3.0,3.0,2.0,0.0,1.0,0.0,5000,61.0
1506,321.8,2005,5.0,2.0,1.0,1.0,0.0,1.0,1.0,562,38.0
1507,110.0,2006,3.0,2.0,3.0,1.0,0.0,1.0,0.0,498,10.0
1508,98.0,2013,3.0,2.0,3.0,2.0,0.0,1.0,0.0,609,51.0
1509,84.3,2014,2.0,2.0,3.0,2.0,1.0,0.0,1.0,5000,20.0
1510,83.42,1996,2.0,1.0,3.0,1.0,0.0,0.0,0.0,831,112.0
1511,103.79,2016,2.0,2.0,3.0,2.0,1.0,0.0,0.0,5000,62.0
1512,83.41,2003,2.0,2.0,2.0,1.0,0.0,1.0,1.0,964,42.0
1513,50.0,1983,2.0,1.0,3.0,2.0,0.0,1.0,1.0,249,44.0
1514,74.0,2005,2.0,2.0,3.0,2.0,0.0,1.0,1.0,307,54.0
1515,90.42,2002,2.0,2.0,2.0,2.0,1.0,0.0,1.0,911,135.0
1516,44.01,1992,1.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,80.0
1517,75.0,2006,2.0,2.0,2.0,1.0,0.0,1.0,1.0,918,54.0
1518,58.0,1996,2.0,1.0,3.0,1.0,1.0,0.0,1.0,5000,65.0
1519,95.07,2008,3.0,2.0,3.0,1.0,0.0,1.0,0.0,918,59.0
1520,52.0,1993,1.0,2.0,3.0,1.0,0.0,1.0,1.0,453,26.0
1521,118.0,2005,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,23.0
1522,68.73,2008,1.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,26.0
1523,101.28,2009,2.0,2.0,2.0,1.0,0.0,1.0,1.0,947,56.0
1524,86.21,2010,2.0,1.0,3.0,2.0,0.0,1.0,0.0,5000,5.0
1525,99.14,2000,3.0,2.0,3.0,1.0,0.0,1.0,1.0,427,42.0
1526,93.5,2004,2.0,2.0,1.0,1.0,0.0,1.0,1.0,5000,34.0
1527,89.0,2002,4.0,2.0,3.0,1.0,0.0,1.0,0.0,623,37.0
1528,91.5,2015,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1047,10.0
1529,286.62,2017,4.0,3.0,2.0,2.0,0.0,1.0,0.0,337,13.0
1530,61.7,2011,2.0,1.0,3.0,1.0,0.0,1.0,1.0,5000,65.0
1531,40.8,1995,1.0,1.0,2.0,1.0,0.0,1.0,1.0,571,42.0
1532,90.0,2007,2.0,2.0,3.0,2.0,0.0,1.0,1.0,791,101.0
1533,93.9,2007,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,54.0
1534,56.22,1995,2.0,1.0,3.0,1.0,0.0,1.0,0.0,925,52.0
1535,169.49,2005,4.0,2.0,1.0,1.0,0.0,1.0,0.0,906,78.0
1536,130.45,2001,3.0,2.0,2.0,2.0,0.0,0.0,0.0,411,110.0
1537,82.0,2007,2.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,52.0
1538,113.0,2005,3.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,57.0
1539,47.0,2013,1.0,1.0,2.0,1.0,0.0,1.0,0.0,5000,54.0
1540,121.99,2001,3.0,2.0,3.0,2.0,0.0,1.0,0.0,999,40.0
1541,90.0,2014,2.0,2.0,3.0,1.0,1.0,0.0,0.0,5000,59.0
1542,91.0,2002,2.0,2.0,1.0,1.0,0.0,0.0,0.0,5000,71.0
1543,98.27,1998,3.0,1.0,2.0,1.0,1.0,0.0,0.0,5000,43.0
1544,150.4,2006,3.0,2.0,2.0,2.0,0.0,1.0,0.0,647,104.0
1545,76.0,2003,2.0,2.0,2.0,2.0,0.0,1.0,1.0,887,66.0
1546,57.8,1994,2.0,1.0,1.0,1.0,0.0,0.0,0.0,658,26.0
1547,84.0,2005,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,23.0
1548,81.5,2014,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,12.0
1549,55.0,2001,2.0,2.0,1.0,1.0,1.0,0.0,0.0,528,125.0
1550,106.0,2005,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,115.0
1551,136.0,2002,3.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,75.0
1552,56.4,2001,2.0,1.0,1.0,2.0,0.0,1.0,0.0,5000,49.0
1553,102.8,2008,3.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,36.0
1554,152.9,2005,3.0,2.0,2.0,1.0,0.0,1.0,1.0,589,63.0
1555,54.87,1997,2.0,1.0,3.0,2.0,1.0,0.0,0.0,914,24.0
1556,77.83,2008,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,112.0
1557,74.5,2016,2.0,2.0,2.0,2.0,0.0,1.0,0.0,655,36.0
1558,56.0,2013,1.0,1.0,2.0,1.0,0.0,1.0,0.0,5000,33.0
1559,102.0,2007,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1150,67.0
1560,117.27,1995,2.0,2.0,3.0,5.0,0.0,1.0,1.0,263,140.0
1561,45.0,2012,1.0,1.0,2.0,1.0,0.0,0.0,1.0,5000,47.0
1562,69.24,2014,2.0,2.0,3.0,1.0,1.0,0.0,1.0,694,37.0
1563,89.0,2015,3.0,2.0,2.0,2.0,0.0,0.0,1.0,5000,3.0
1564,93.37,2005,2.0,2.0,1.0,1.0,0.0,1.0,1.0,5000,5.0
1565,63.0,2013,1.0,2.0,2.0,1.0,1.0,0.0,1.0,5000,29.0
1566,62.0,1995,2.0,1.0,1.0,1.0,0.0,0.0,1.0,5000,10.0
1567,73.0,1994,2.0,1.0,2.0,1.0,0.0,0.0,1.0,421,62.0
1568,55.89,1998,2.0,1.0,3.0,3.0,0.0,1.0,0.0,541,55.0
1569,75.0,2014,2.0,2.0,2.0,2.0,0.0,1.0,0.0,283,70.0
1570,131.0,2008,3.0,2.0,3.0,2.0,1.0,0.0,1.0,5000,151.0
1571,35.0,2000,1.0,1.0,1.0,2.0,0.0,1.0,1.0,678,44.0
1572,89.6,2012,2.0,2.0,2.0,2.0,0.0,1.0,0.0,412,60.0
1573,111.4,2014,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,19.0
1574,72.0,2014,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1036,70.0
1575,67.0,2007,1.0,2.0,1.0,1.0,0.0,1.0,1.0,562,34.0
1576,94.0,2016,3.0,1.0,1.0,2.0,0.0,0.0,0.0,5000,32.0
1577,121.2,2013,3.0,2.0,3.0,2.0,0.0,1.0,0.0,1081,51.0
1578,138.0,2008,3.0,2.0,3.0,2.0,0.0,1.0,1.0,142,13.0
1579,163.58,2008,3.0,2.0,3.0,1.0,1.0,0.0,1.0,790,122.0
1580,69.6,2014,2.0,1.0,1.0,2.0,1.0,0.0,0.0,5000,23.0
1581,10.0,2012,1.0,1.0,3.0,1.0,0.0,1.0,0.0,788,152.0
1582,47.83,1994,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5000,34.0
1583,224.0,2010,4.0,2.0,1.0,1.0,0.0,1.0,1.0,730,38.0
1584,50.69,2000,2.0,1.0,1.0,1.0,0.0,1.0,0.0,635,125.0
1585,87.5,2012,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,64.0
1586,98.0,2013,3.0,2.0,3.0,2.0,0.0,1.0,0.0,609,51.0
1587,68.0,2001,2.0,1.0,3.0,2.0,0.0,1.0,0.0,5000,58.0
1588,80.9,2013,2.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,36.0
1589,91.59,2013,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1135,115.0
1590,35.0,1992,1.0,0.0,1.0,1.0,0.0,1.0,0.0,274,6.0
1591,148.93,2006,3.0,2.0,2.0,2.0,0.0,0.0,1.0,140,153.0
1592,92.0,2015,2.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,29.0
1593,64.9,1997,2.0,1.0,1.0,1.0,0.0,1.0,1.0,641,120.0
1594,67.0,1994,2.0,1.0,2.0,1.0,0.0,1.0,1.0,991,48.0
1595,50.0,1998,1.0,1.0,3.0,1.0,0.0,1.0,1.0,576,27.0
1596,93.3,2000,3.0,2.0,3.0,2.0,0.0,1.0,1.0,915,66.0
1597,83.5,2010,2.0,2.0,2.0,1.0,0.0,1.0,1.0,684,49.0
1598,123.53,2006,3.0,2.0,2.0,1.0,0.0,0.0,0.0,5000,36.0
1599,91.0,2015,3.0,2.0,3.0,2.0,1.0,0.0,1.0,884,96.0
1600,135.6,2006,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,81.0
1601,89.6,2010,2.0,2.0,3.0,2.0,0.0,0.0,1.0,957,49.0
1602,57.27,1994,2.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,16.0
1603,77.0,2013,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5000,33.0
1604,85.96,2004,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1016,102.0
1605,54.0,1985,2.0,1.0,1.0,1.0,0.0,1.0,1.0,433,44.0
1606,70.0,1989,2.0,1.0,3.0,1.0,0.0,1.0,0.0,637,131.0
1607,105.03,2008,2.0,2.0,3.0,2.0,1.0,0.0,1.0,5000,89.0
1608,536.6,2009,5.0,3.0,3.0,2.0,0.0,1.0,1.0,404,87.0
1609,89.5,2013,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,101.0
1610,59.0,2006,1.0,1.0,3.0,2.0,1.0,0.0,1.0,1025,33.0
1611,60.85,1986,2.0,1.0,3.0,5.0,0.0,1.0,0.0,1071,44.0
1612,248.0,2014,4.0,2.0,3.0,2.0,0.0,1.0,0.0,173,98.0
1613,38.0,1995,1.0,1.0,2.0,1.0,0.0,1.0,0.0,347,110.0
1614,65.0,1983,2.0,1.0,1.0,1.0,0.0,1.0,1.0,236,44.0
1615,72.0,2013,2.0,2.0,3.0,2.0,0.0,1.0,0.0,980,32.0
1616,59.38,2007,1.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,52.0
1617,91.0,2005,2.0,2.0,3.0,2.0,0.0,1.0,1.0,5000,5.0
1618,42.4,2000,1.0,1.0,3.0,1.0,0.0,1.0,0.0,182,89.0
1619,104.0,2004,2.0,2.0,3.0,2.0,1.0,0.0,1.0,298,89.0
1620,133.02,2004,3.0,2.0,3.0,2.0,0.0,0.0,0.0,5000,26.0
1621,91.72,2006,2.0,2.0,3.0,2.0,0.0,0.0,0.0,528,150.0
1622,130.0,2015,3.0,2.0,1.0,2.0,1.0,0.0,1.0,5000,29.0
1623,262.0,2016,4.0,2.0,2.0,2.0,1.0,0.0,0.0,715,41.0
1624,62.0,1991,2.0,1.0,2.0,2.0,0.0,1.0,0.0,764,71.0
1625,83.0,2008,2.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,45.0
1626,68.0,2015,2.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,3.0
1627,78.3,2016,2.0,2.0,1.0,2.0,0.0,1.0,0.0,813,61.0
1628,107.19,2005,2.0,2.0,2.0,2.0,0.0,1.0,1.0,325,100.0
1629,61.0,1997,2.0,1.0,3.0,1.0,0.0,1.0,1.0,571,42.0
1630,60.56,1993,2.0,1.0,3.0,1.0,0.0,1.0,0.0,5000,124.0
1631,86.6,2012,2.0,1.0,3.0,1.0,0.0,1.0,1.0,470,40.0
1632,80.0,2008,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5000,151.0
1633,71.6,2002,2.0,2.0,1.0,3.0,0.0,1.0,0.0,5000,71.0
1634,79.5,2010,2.0,2.0,1.0,1.0,0.0,1.0,0.0,5000,65.0
1635,89.65,2014,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,36.0
1636,47.3,2008,2.0,1.0,1.0,1.0,0.0,1.0,1.0,650,46.0
1637,67.1,2013,2.0,1.0,2.0,2.0,0.0,1.0,0.0,5000,54.0
1638,100.79,2015,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,12.0
1639,39.8,1985,1.0,1.0,1.0,2.0,0.0,1.0,0.0,5000,11.0
1640,89.0,2009,2.0,2.0,3.0,7.0,0.0,1.0,1.0,5000,61.0
1641,71.26,2013,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1039,70.0
1642,375.0,2014,4.0,2.0,2.0,1.0,1.0,0.0,1.0,770,55.0
1643,75.0,1998,2.0,2.0,2.0,1.0,0.0,0.0,0.0,879,67.0
1644,224.0,2006,4.0,2.0,2.0,2.0,0.0,1.0,1.0,762,79.0
1645,95.3,2014,3.0,2.0,3.0,1.0,1.0,0.0,1.0,5000,12.0
1646,55.0,2005,1.0,1.0,2.0,1.0,0.0,1.0,1.0,711,27.0
1647,114.47,2000,3.0,2.0,3.0,1.0,0.0,1.0,1.0,5000,5.0
1648,86.44,1998,2.0,2.0,1.0,1.0,0.0,1.0,0.0,488,37.0
1649,107.0,2004,3.0,2.0,3.0,1.0,0.0,1.0,0.0,439,67.0
1650,89.0,2000,3.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,64.0
1651,142.0,1997,3.0,2.0,2.0,1.0,0.0,1.0,0.0,905,8.0
1652,79.07,2005,2.0,2.0,2.0,5.0,0.0,0.0,1.0,5000,36.0
1653,101.0,2012,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,112.0
1654,116.0,2013,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,61.0
1655,88.0,2015,2.0,2.0,3.0,2.0,1.0,0.0,0.0,5000,23.0
1656,207.0,2015,4.0,2.0,3.0,2.0,0.0,1.0,0.0,154,17.0
1657,66.0,1992,2.0,1.0,1.0,1.0,0.0,1.0,1.0,5000,71.0
1658,54.3,1994,2.0,1.0,1.0,1.0,1.0,0.0,1.0,434,44.0
1659,53.66,1988,2.0,1.0,2.0,2.0,0.0,1.0,1.0,565,143.0
1660,43.31,1996,1.0,1.0,2.0,2.0,0.0,1.0,1.0,5000,65.0
1661,117.5,2007,3.0,2.0,2.0,1.0,0.0,1.0,0.0,275,5.0
1662,91.24,2012,3.0,2.0,2.0,1.0,0.0,1.0,1.0,955,101.0
1663,73.0,2007,2.0,2.0,2.0,1.0,0.0,1.0,1.0,5000,61.0
1664,127.1,2006,3.0,2.0,2.0,2.0,0.0,1.0,1.0,5000,81.0
1665,101.17,2003,3.0,2.0,2.0,2.0,0.0,1.0,1.0,705,42.0
1666,368.0,2006,5.0,3.0,3.0,2.0,0.0,1.0,1.0,762,79.0
1667,50.48,1983,2.0,1.0,1.0,1.0,0.0,1.0,1.0,400,51.0
1668,85.26,2007,2.0,2.0,3.0,2.0,0.0,1.0,1.0,989,33.0
1669,112.25,2001,2.0,2.0,3.0,1.0,0.0,1.0,0.0,393,131.0
1670,101.0,2003,3.0,1.0,3.0,2.0,0.0,1.0,1.0,567,44.0
1671,281.0,2014,3.0,2.0,3.0,1.0,0.0,1.0,1.0,225,46.0
1672,56.4,2010,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5000,33.0
1673,237.13,2010,3.0,2.0,3.0,2.0,0.0,1.0,1.0,232,13.0
1674,51.0,1992,2.0,1.0,3.0,2.0,0.0,1.0,1.0,476,69.0
1675,142.5,2003,3.0,2.0,2.0,1.0,0.0,0.0,1.0,320,109.0
1676,170.0,2012,4.0,2.0,2.0,2.0,0.0,1.0,0.0,496,86.0
1677,114.1,2011,3.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,19.0
1678,48.0,1998,1.0,1.0,1.0,1.0,1.0,0.0,1.0,327,44.0
1679,56.0,2010,1.0,2.0,3.0,1.0,0.0,1.0,0.0,5000,33.0
1680,89.3,2013,3.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,12.0
1681,128.0,2006,3.0,2.0,1.0,2.0,0.0,1.0,1.0,918,54.0
1682,87.0,2007,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,75.0
1683,89.0,1999,3.0,1.0,3.0,2.0,0.0,1.0,0.0,589,142.0
1684,65.44,1995,2.0,1.0,1.0,2.0,0.0,1.0,0.0,354,116.0
1685,92.21,2010,3.0,2.0,1.0,2.0,0.0,1.0,0.0,5000,71.0
1686,99.0,2007,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,62.0
1687,122.97,2007,2.0,2.0,1.0,1.0,0.0,1.0,1.0,368,38.0
1688,111.5,2007,3.0,2.0,1.0,2.0,0.0,0.0,0.0,5000,61.0
1689,480.0,2015,5.0,2.0,3.0,2.0,0.0,1.0,0.0,5000,88.0
1690,68.57,1996,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1046,24.0
1691,68.3,2013,2.0,2.0,1.0,2.0,1.0,0.0,0.0,5000,33.0
1692,72.18,2017,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5000,3.0
1693,132.2,2013,3.0,2.0,2.0,1.0,0.0,1.0,0.0,5000,65.0
1694,242.81,2011,4.0,2.0,1.0,2.0,0.0,1.0,1.0,770,55.0
1695,222.0,2007,4.0,3.0,3.0,2.0,0.0,1.0,0.0,5000,102.0
1696,52.0,1993,1.0,2.0,3.0,1.0,0.0,1.0,1.0,453,26.0
1697,104.0,2004,2.0,2.0,3.0,2.0,1.0,0.0,1.0,298,89.0
1698,108.0,2004,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5000,71.0
1699,183.8,2005,4.0,2.0,2.0,5.0,0.0,1.0,1.0,633,17.0
1700,80.82,2012,2.0,2.0,2.0,2.0,0.0,1.0,1.0,59,77.0
1701,55.0,2014,1.0,1.0,2.0,1.0,0.0,1.0,1.0,5000,70.0
